Latitude,Longitude,name,distance,address,telephone,rating,open_true
43.657256,-79.376052,Hurry Curry,487,"106 Mutual St, Toronto ON M5B 2R7",(416) 777-2879,,True
43.639268,-79.385502,Indian Roti House,496,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,875,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,871,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.648798,-79.397257,My Roti Place,297,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,948,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,799,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.661085,-79.38575,Colaba Junction,762,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.660029,-79.394887,Veda Restaurant,76,"10 King's College Rd (in Sandford Fleming), Toronto ON M5S 3G4",(416) 961-9797,,True
43.65705,-79.384874,Matagali Restaurant,832,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,True
43.654586,-79.435723,Mirch,647,"900 Dufferin St, Toronto ON M6H 4A9",(647) 748-0114,,True
43.660845,-79.43149,Butter Chicken Roti,773,"1030 Bloor St W, Toronto ON M6H 1M2",,,False
43.659677,-79.436727,Teekam's Taste,331,"1160 Bloor St W, Toronto ON M6H 1N1",(416) 533-3688,,False
43.666889,-79.369184,Butter Chicken Factory,611,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,802,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669386,-79.385856,Suski Biriyani House,805,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.710203,-79.296405,Kanga Restaurant,434,"1177 Victoria Park Ave, Toronto ON",,,False
43.710823,-79.290886,Lageez,598,"641 Pharmacy Ave, Scarborough ON M1L 3H3",(416) 285-7999,,True
43.649288,-79.449834,Dil Se Indian Restaurant & Bar,341,"335 Roncesvalles Ave, Toronto ON M6R 2M8",(416) 532-4141,,True
43.647963,-79.449527,The Mercantile,191,"297 Roncesvalles Ave, Toronto ON M6R 2M3",(416) 531-7563,8.3,True
43.665687,-79.470474,Curry Twist Restaurant,361,"3034 Dundas St W (High Park Ave.), Toronto ON M6P 1Z3",(416) 769-5460,8.3,False
43.665633,-79.473505,Leela Indian Food Bar,138,"3108 Dundas St W, Toronto ON M6P 2A1",(416) 769-7777,,True
43.66574,-79.481987,Indilicious,579,"3358 Dundas St W, Toronto ON M6P 2A4",(416) 769-4270,,False
43.663179,-79.42181,Banjara Indian Cuisine,993,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.7,True
43.663179,-79.42181,Madras Masala,971,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.665204,-79.409414,Bombay Roti,51,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.773907,-79.502382,York Lanes Mall,581,"4700 Keele St (btwn York Blvd  & Ian MacDonald Blvd), Toronto ON M3J 1P3",(416) 736-5788,5.6,True
43.650192,-79.388877,Little India Restaurant,879,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,731,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.655094,-79.380121,Sanjeev Kapoor's Khazana,43,"261 Yonge St, Toronto ON M5B 1N8",,,False
43.650192,-79.388877,Little India Restaurant,433,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,839,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.661085,-79.38575,Colaba Junction,825,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.592701,-79.540115,The Tale Indian Cuisine & Bar,397,"3747 Lake Shore Blvd W, Toronto ON M8W 1P9",(416) 546-4131,,True
43.598789,-79.544281,Trius & Aim,831,"270 Brown's Line, Toronto ON M8W 3T5",(647) 351-2700,,True
43.65908,-79.348306,Punjabi by Nature,738,"782 Queen St E, Toronto ON M4M 1H4",(416) 465-7777,,False
43.659203,-79.348933,Siddhartha Cuisine,817,"734A Queen St E, Toronto ON M4M 1H2",(416) 463-4200,,True
43.658843,-79.34925,Indian Spice Room,833,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.648798,-79.397257,My Roti Place,241,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,644,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,763,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.676566,-79.456089,Honorary Consulate of the Kingdom of Cambodia in Ontario,492,"60 Caledonia Rd, Toronto ON M6E 4S4",(647) 533-9335,,False
43.650192,-79.388877,Little India Restaurant,392,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.648798,-79.397257,My Roti Place,914,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,311,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.722084,-79.335824,Patio Indian Restaurant,784,"15 Gervais Dr (across superstore), Toronto ON M3C 1Y8",(416) 449-0404,,True
43.722123,-79.336064,Patio Banquet Hall,809,"15 Gervais Dr (Don Mills and Eglinton), North York ON M3C 1Y8",(416) 449-0404,,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,125,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.722084,-79.335824,Patio Indian Restaurant,730,"15 Gervais Dr (across superstore), Toronto ON M3C 1Y8",(416) 449-0404,,True
43.722123,-79.336064,Patio Banquet Hall,773,"15 Gervais Dr (Don Mills and Eglinton), North York ON M3C 1Y8",(416) 449-0404,,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,388,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.722084,-79.335824,Patio Indian Restaurant,948,"15 Gervais Dr (across superstore), Toronto ON M3C 1Y8",(416) 449-0404,,True
43.722123,-79.336064,Patio Banquet Hall,995,"15 Gervais Dr (Don Mills and Eglinton), North York ON M3C 1Y8",(416) 449-0404,,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,524,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.70609,-79.351219,Iqbal Kebab & Sweet Centre,349,"2 Thorncliffe Park Dr, Toronto ON M4H 1H2",(416) 425-7866,7.5,True
43.707781,-79.343343,Faley Restaurant,581,"62 Overlea Blvd (Thorncliffe Park Dr), Toronto ON M4H 1C4",(416) 423-3222,6.7,True
43.704452,-79.349789,Hakka Garden Chinese Restaurant,150,"25 Overlea Blvd, Toronto ON M4H 1P9",(416) 421-8898,6.2,True
43.722084,-79.335824,Patio Indian Restaurant,401,"15 Gervais Dr (across superstore), Toronto ON M3C 1Y8",(416) 449-0404,,True
43.722123,-79.336064,Patio Banquet Hall,453,"15 Gervais Dr (Don Mills and Eglinton), North York ON M3C 1Y8",(416) 449-0404,,True
43.713878,-79.334338,Shaheen Tikka & Kabab House,651,"747 Don Mills Rd, Toronto ON M3C 1T2",(416) 696-7535,7.6,True
43.703946,-79.374655,Kamasutra Indian Restaurant & Wine Bar,614,"1522 Bayview Ave (Davisville Avenue), Toronto ON M4G 3B4",(416) 489-4899,8.5,True
43.708014,-79.375863,Indian Street Food Co,683,"1701 Bayview Ave (Eglinton), Toronto ON M4G 3C1",(416) 322-3270,7.2,False
43.713402,-79.366609,Mt Everest Restaurant,752,"804 Eglinton Ave E (Eglinton and Sutherland), East York ON M4G 2L1",(647) 748-8849,6.5,True
43.70609,-79.351219,Iqbal Kebab & Sweet Centre,749,"2 Thorncliffe Park Dr, Toronto ON M4H 1H2",(416) 425-7866,7.5,True
43.707781,-79.343343,Faley Restaurant,342,"62 Overlea Blvd (Thorncliffe Park Dr), Toronto ON M4H 1C4",(416) 423-3222,6.7,True
43.704452,-79.349789,Hakka Garden Chinese Restaurant,608,"25 Overlea Blvd, Toronto ON M4H 1P9",(416) 421-8898,6.2,True
43.698371,-79.395763,Flaming Stove,739,"21 Davisville Ave (at Yonge St.), Toronto ON M4S 1G3",(416) 644-5051,7.0,True
43.707981,-79.393364,Banjara Indian Cuisine,905,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.697934,-79.388627,Palate Cafe,351,"250 Merton St, Toronto ON M4S 1B1",(416) 322-6030,,True
43.689553,-79.395011,Ambiyan on Yonge,576,"1560 Yonge St, Toronto ON M4T 2S9",(416) 792-5656,,True
43.686668,-79.393756,Bombay Roti,592,"1404 Yonge St, Toronto ON M4T 1Y5",(647) 345-7684,,True
43.639268,-79.385502,Indian Roti House,207,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,960,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,819,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.648798,-79.397257,My Roti Place,848,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.656192,-79.402878,The Cottage Cheese,158,"64 Oxford St, Toronto ON M5T 1P1",(647) 368-8633,,False
43.657021,-79.406143,Thindi Cafe,313,"400 College St, Toronto ON M5T 1S8",(416) 964-1412,,False
43.669902,-79.39576,The Host Fine Indian Cuisine,749,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.662017,-79.406146,Matha Roti,532,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.660029,-79.394887,Veda Restaurant,588,"10 King's College Rd (in Sandford Fleming), Toronto ON M5S 3G4",(416) 961-9797,,True
43.659677,-79.436727,Teekam's Taste,838,"1160 Bloor St W, Toronto ON M6H 1N1",(416) 533-3688,,False
43.656285,-79.45395,Bawara,964,"1570 Bloor St W, Toronto ON M6P 1A4",(416) 532-2323,,True
43.648798,-79.397257,My Roti Place,671,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,915,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,357,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.639268,-79.385502,Indian Roti House,396,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,845,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.646317,-79.390457,309 Dhaba Indian Excellence,1004,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.754532,-79.487622,Encore Hakka Restaurant,673,"3685 Keele St (St Regis Cr), Toronto ON M3J 3H6",(647) 351-8282,,True
43.754532,-79.487622,Encore Hakka Restaurant,572,"3685 Keele St (St Regis Cr), Toronto ON M3J 3H6",(647) 351-8282,,True
43.639442,-79.421704,6Ixtriangles,222,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,325,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641873,-79.411437,My Roti Place,831,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.648545,-79.372114,Bindia Indian Bistro,571,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.642113,-79.375672,My Dosa Place,601,"12 Queens Dr, Toronto ON M9N 2H4",(647) 350-3672,,False
43.641826,-79.375767,My Roti Place,619,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.648798,-79.397257,My Roti Place,163,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,608,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,682,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,184,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.641873,-79.411437,My Roti Place,374,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.639442,-79.421704,6Ixtriangles,610,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.648545,-79.372114,Bindia Indian Bistro,932,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.639268,-79.385502,Indian Roti House,726,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.641826,-79.375767,My Roti Place,113,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.660029,-79.394887,Veda Restaurant,308,"10 King's College Rd (in Sandford Fleming), Toronto ON M5S 3G4",(416) 961-9797,,True
43.657754,-79.402239,NaanSpot,326,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.656192,-79.402878,The Cottage Cheese,435,"64 Oxford St, Toronto ON M5T 1P1",(647) 368-8633,,False
43.669776,-79.301879,Cinamon Indian Bistro,970,"1966A Queen St E (at Kenilworth Ave), Toronto ON M4L 1H8",(416) 519-4534,7.5,True
43.6664,-79.316826,Butter Chicken Roti,681,"1610 Queen St E (Coxwel), Toronto ON M4L 1G2",(647) 349-7684,,True
43.667359,-79.312862,Murphy's Law Irish Pub Inc,517,"1702 Queen St E (at Kingston Rd.), Toronto ON M4L 1G6",(416) 690-5516,6.8,True
43.674776,-79.408277,Roti Cuisine of India,469,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.672732,-79.413984,Annapurna Vegetarian Restaurant,796,"1085 Bathurst St, Toronto ON M5R 3G8",(416) 537-8513,7.2,True
43.67566,-79.403834,Pour House Irish Pub,529,"182 Dupont St (at St. George St.), Toronto ON M5R 2E6",(416) 967-7687,7.6,True
43.639268,-79.385502,Indian Roti House,416,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,984,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.641826,-79.375767,My Roti Place,413,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.650192,-79.388877,Little India Restaurant,739,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,539,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648545,-79.372114,Bindia Indian Bistro,988,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.2,True
43.645155,-79.520646,Roti Palace of India,890,"3321 Bloor St W, Etobicoke ON M8X 1E7",(416) 233-2217,,True
43.646866,-79.514191,Henry VIII Ale House,340,"3078 Bloor St W (Btwn Thompson Ave & Brentwood Rd N), Toronto ON M8X 1C8",(416) 237-1444,6.5,True
43.656285,-79.45395,Bawara,668,"1570 Bloor St W, Toronto ON M6P 1A4",(416) 532-2323,,True
43.667943,-79.385626,Kothur Indian Cuisine,364,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.671101,-79.390853,Utsav,901,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.669386,-79.385856,Suski Biriyani House,538,"15 Hayden St (nr Yonge St), Toronto ON M4Y 2P2",(416) 515-1957,6.6,True
43.639268,-79.385502,Indian Roti House,485,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,6.9,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,992,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,True
43.641826,-79.375767,My Roti Place,342,"12 Queens Dr, Toronto ON M9N 2H4",(647) 348-7684,,True
43.666889,-79.369184,Butter Chicken Factory,545,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.663506,-79.372481,Cabbagetown South Indian Resturant,60,"178 Carlton St (Sherbourne street), Toronto ON M5A 2K6",(416) 944-2626,,False
43.665222,-79.384445,The Halal Guys Inc,950,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,862,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.638479,-79.417204,Brazen Head Irish Pub,863,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,True
43.648798,-79.397257,My Roti Place,962,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,532,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,960,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.657021,-79.406143,Thindi Cafe,260,"400 College St, Toronto ON M5T 1S8",(416) 964-1412,,False
43.656192,-79.402878,The Cottage Cheese,507,"64 Oxford St, Toronto ON M5T 1P1",(647) 368-8633,,False
43.654815,-79.414861,By Aanch,508,"633 College St, Toronto ON M6G 1B5",,,False
43.63757,-79.456551,Sunnyside Pavilion Cafe,147,"1755 Lake Shore Blvd W, Toronto ON M6S 5A3",,6.1,False
43.637643,-79.456329,Sunnyside Pavilion Cafe,156,"1755 Lake Shore Blvd W (btwn Parkside & Colborne Lodge Dr.), Toronto ON M6S 5A3",(416) 531-2233,,True
43.650793,-79.476817,Bukhara Grill,1005,"2241A Bloor St W (Runnymede & Bloor), Toronto ON M6S 1N7",(416) 551-5199,7.0,True
43.656285,-79.45395,Bawara,947,"1570 Bloor St W, Toronto ON M6P 1A4",(416) 532-2323,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,558,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.655637,-79.364872,Chachu's,609,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.658606,-79.350195,Good Karma Queen East,925,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.667943,-79.385626,Kothur Indian Cuisine,380,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.666889,-79.369184,Butter Chicken Factory,961,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.671101,-79.390853,Utsav,911,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.658606,-79.350195,Good Karma Queen East,713,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,733,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.658843,-79.34925,Indian Spice Room,771,"717 1/2 Queen St E, Toronto ON M4M 1H1",(647) 349-1009,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,607,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.658606,-79.350195,Good Karma Queen East,623,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.655637,-79.364872,Chachu's,666,"179 Parliament St (Queen), Toronto ON M5A 2Z4",,,False
43.674776,-79.408277,Roti Cuisine of India,939,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.669902,-79.39576,The Host Fine Indian Cuisine,637,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.666262,-79.406449,Masala Guys,321,"384 Bloor St W (Dalton rd), Toronto ON M5S 1X2",(416) 901-3988,,False
43.692269,-79.282589,Dhaka Biryani House,466,"3315 Danforth Ave, Scarborough ON M1L 1B8",(416) 871-3021,,True
43.735495,-79.246671,Ghareeb Nawaz Restaurant,953,"1071 Danforth Ave, Toronto ON M1J 1E4",(416) 261-2882,,True
43.723862,-79.234928,Thalassery Junction,1428,"2900 Eglinton Ave E, Scarborough ON M1J 2E4",(416) 546-4223,,True
43.722378,-79.235258,Vindaloo Indian Cuisine,867,"2891 Kingston Rd, Toronto ON M1M 1N3",(416) 901-1133,,True
43.640793,-79.43627,Mother India,373,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,356,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,373,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.741677,-79.22689,Anjappar Chettinad Restaurant,832,"3090 Eglinton Ave E, Scarborough ON M1J 2H1",(416) 265-2695,8.2,True
43.73823,-79.218485,Sultan BBQ & Grill,280,"3452 Kingston Rd (at Markham Rd), Scarborough ON M1M 1R5",(647) 347-2222,,True
43.742311,-79.214811,Desi Taste,828,"200 Markham St (Eglinton), Toronto ON M6J 2G6",,,False
43.710823,-79.290886,Lageez,570,"641 Pharmacy Ave, Scarborough ON M1L 3H3",(416) 285-7999,,True
43.723327,-79.288826,Minerva Tiffins,879,"16 Lebovic Ave, Toronto ON M1L 4V9",(647) 709-0926,,True
43.710203,-79.296405,Kanga Restaurant,922,"1177 Victoria Park Ave, Toronto ON",,,False
43.640793,-79.43627,Mother India,261,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,286,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,251,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.707624,-79.268105,Zam Zam Tikka & Kabab,14,"462 Birchmount Rd, Toronto ON M1K 1N8",(416) 901-6102,,True
43.692269,-79.282589,Dhaka Biryani House,620,"3315 Danforth Ave, Scarborough ON M1L 1B8",(416) 871-3021,,True
43.690941,-79.290147,Sizzling Tandoori,824,"3030 Danforth Ave, East York ON M4C 1N2",(416) 901-6363,,True
43.707981,-79.393364,Banjara Indian Cuisine,511,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.706943,-79.396054,Aafrien,346,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.707915,-79.393494,Chowrasta Indian Cuisine,497,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.707624,-79.268105,Zam Zam Tikka & Kabab,571,"462 Birchmount Rd, Toronto ON M1K 1N8",(416) 901-6102,,True
43.71606,-79.260861,Butter Chicken Roti - Scarborough,905,"427 Kennedy Rd (St. Clair Avenue), Toronto ON M1K 2A7",,,False
43.672665,-79.321041,Udupi Palace,306,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",(416) 405-8189,8.7,True
43.672278,-79.322523,Motimahal Restaurant Ltd,200,"1422 Gerrard St E (Coxwell), Toronto ON M4L 1Z6",(416) 461-3111,8.1,True
43.671871,-79.324283,Bombay Chowpatty,69,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 405-8080,7.3,False
43.710823,-79.290886,Lageez,45,"641 Pharmacy Ave, Scarborough ON M1L 3H3",(416) 285-7999,,True
43.710203,-79.296405,Kanga Restaurant,435,"1177 Victoria Park Ave, Toronto ON",,,False
43.717244,-79.293768,Ital Vital,717,"741 Pharmacy Ave, Toronto ON M1L 3J4",(416) 755-4825,,True
43.707624,-79.268105,Zam Zam Tikka & Kabab,923,"462 Birchmount Rd, Toronto ON M1K 1N8",(416) 901-6102,,True
43.7045,-79.252874,Anna Roti House,998,"2367 Kingston Rd, Toronto ON M1N 1V1",(647) 243-7482,,True
43.73823,-79.218485,Sultan BBQ & Grill,842,"3452 Kingston Rd (at Markham Rd), Scarborough ON M1M 1R5",(647) 347-2222,,True
43.667943,-79.385626,Kothur Indian Cuisine,738,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,False
43.669902,-79.39576,The Host Fine Indian Cuisine,95,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.671101,-79.390853,Utsav,328,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.723862,-79.234928,Thalassery Junction,1550,"2900 Eglinton Ave E, Scarborough ON M1J 2E4",(416) 546-4223,,True
43.722378,-79.235258,Vindaloo Indian Cuisine,699,"2891 Kingston Rd, Toronto ON M1M 1N3",(416) 901-1133,,True
43.674776,-79.408277,Roti Cuisine of India,876,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.8,True
43.669902,-79.39576,The Host Fine Indian Cuisine,950,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.671101,-79.390853,Utsav,968,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,7.0,True
43.640793,-79.43627,Mother India,658,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.1,True
43.640255,-79.437492,Om Restaurant,790,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.640413,-79.436863,Glory of India,698,"1407 Queen St W, Toronto ON M6K 1M3",(647) 349-5679,7.1,True
43.650192,-79.388877,Little India Restaurant,714,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,645,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.65705,-79.384874,Matagali Restaurant,223,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,True
43.641873,-79.411437,My Roti Place,274,"901 King St W (at Strachan Ave), Toronto ON M5V 3H5",(647) 295-9446,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,294,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.639442,-79.421704,6Ixtriangles,586,"127 Jefferson Ave (King St W), Toronto ON M6K 3E4",(416) 539-0555,,True
43.648798,-79.397257,My Roti Place,357,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,961,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
