Station Name,station_lat,station_lon,Bikes Available,restaurant_lat,restaurant_lon,name,distance,address,telephone,rating,open_true
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,575,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.646475,-79.389828,Aroma Fine Indian Cuisine,350,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,443,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,766,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.646475,-79.389828,Aroma Fine Indian Cuisine,955,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,186,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.646475,-79.389828,Aroma Fine Indian Cuisine,422,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,977,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.646475,-79.389828,Aroma Fine Indian Cuisine,802,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.646475,-79.389828,Aroma Fine Indian Cuisine,914,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,799,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,6.8,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.646475,-79.389828,Aroma Fine Indian Cuisine,41,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,470,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,796,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.65705,-79.384874,Matagali Restaurant,354,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,638,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.65705,-79.384874,Matagali Restaurant,408,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.650192,-79.388877,Little India Restaurant,370,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,1
Simcoe St / Michael Sweet Ave,43.652327224103,-79.3882538196087,7,43.646475,-79.389828,Aroma Fine Indian Cuisine,195,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,1
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,6,43.638479,-79.417204,Brazen Head Irish Pub,891,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,6,43.638479,-79.417204,Brazen Head Irish Pub,957,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,6,43.638479,-79.417204,Brazen Head Irish Pub,901,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,6,43.638479,-79.417204,Brazen Head Irish Pub,768,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,6,43.638479,-79.417204,Brazen Head Irish Pub,863,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,6,43.638479,-79.417204,Brazen Head Irish Pub,690,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Queen St W / Dovercourt Rd,43.6438602,-79.4227573,6,43.638479,-79.417204,Brazen Head Irish Pub,697,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
King's Mill Park,43.64920406876699,-79.49336334201408,10,43.650893,-79.49387,The Old Mill Flower and Gift Shoppe,186,"21 Old Mill Rd (at Bloor St. W.), Toronto ON M8X 1G5",(416) 236-2641,7.5,1
King's Mill Park,43.64920406876699,-79.49336334201408,10,43.649107,-79.484493,Bryden's Inc,700,"2455 Bloor St W (at Jane St.), Toronto ON M6S 1P7",(416) 760-8069,7.7,1
King's Mill Park,43.64920406876699,-79.49336334201408,10,43.650893,-79.49387,The Old Mill Flower and Gift Shoppe,253,"21 Old Mill Rd (at Bloor St. W.), Toronto ON M8X 1G5",(416) 236-2641,7.5,1
King's Mill Park,43.64920406876699,-79.49336334201408,10,43.649107,-79.484493,Bryden's Inc,944,"2455 Bloor St W (at Jane St.), Toronto ON M6S 1P7",(416) 760-8069,7.7,1
King's Mill Park,43.64920406876699,-79.49336334201408,10,43.650893,-79.49387,The Old Mill Flower and Gift Shoppe,1037,"21 Old Mill Rd (at Bloor St. W.), Toronto ON M8X 1G5",(416) 236-2641,7.5,1
135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999,9,43.645579,-79.393658,Bar Hop,901,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,1
135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999,9,43.645275,-79.392441,Akira Back Toronto,933,"80 Blue Jays Way, Toronto ON M5V 2G3",(437) 800-5967,8.7,0
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,452,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,355,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,522,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,174,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,965,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,726,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,529,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.665222,-79.384445,The Halal Guys Inc,666,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,264,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,341,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.665222,-79.384445,The Halal Guys Inc,921,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,633,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,292,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,981,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,501,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,280,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,230,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.658245,-79.381557,Joe's Buffet Palace,169,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,772,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,771,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,801,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,270,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,546,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,125,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,289,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,864,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,538,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.658245,-79.381557,Joe's Buffet Palace,93,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,257,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,350,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,722,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,56,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,340,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.665222,-79.384445,The Halal Guys Inc,697,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,94,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,338,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,817,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,655,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,994,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,1000,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,925,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,197,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,237,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,536,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,251,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,348,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,143,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,680,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,540,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,979,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,762,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,832,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,731,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,825,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.665222,-79.384445,The Halal Guys Inc,950,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,645,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,223,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,785,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,480,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,354,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,426,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.665222,-79.384445,The Halal Guys Inc,737,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,635,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.65705,-79.384874,Matagali Restaurant,408,"69 Elm St (Bay), Toronto ON M5G 1H2",(416) 599-9994,5.8,1
Granby St / Church St - SMART,43.6614605,-79.37894570000002,15,43.661085,-79.38575,Colaba Junction,339,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,1
Yonge St / Lawrence Ave E,43.7254665,-79.40115449999999,4,43.716867,-79.400166,C'est Bon Authentic Chinese Cuisine,36,"2685 Yonge St (at Blythwood Rd), Toronto ON M4N 2H8",(416) 932-2811,6.7,1
Yonge St / Lawrence Ave E,43.7254665,-79.40115449999999,4,43.716867,-79.400166,C'est Bon Authentic Chinese Cuisine,966,"2685 Yonge St (at Blythwood Rd), Toronto ON M4N 2H8",(416) 932-2811,6.7,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,328,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,590,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,687,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,746,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,369,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,511,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.716867,-79.400166,C'est Bon Authentic Chinese Cuisine,36,"2685 Yonge St (at Blythwood Rd), Toronto ON M4N 2H8",(416) 932-2811,6.7,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707899,-79.398359,Duke of Kent,978,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",(416) 485-9507,6.8,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.708506,-79.398503,The Rose & Crown,907,"2335 Yonge St (btwn Broadway Ave. & Roehampton Ave.), Toronto ON M4P 2C8",(416) 487-7673,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,788,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,863,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,763,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,841,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,34,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,865,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,653,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,280,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707899,-79.398359,Duke of Kent,909,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",(416) 485-9507,6.8,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.708506,-79.398503,The Rose & Crown,897,"2335 Yonge St (btwn Broadway Ave. & Roehampton Ave.), Toronto ON M4P 2C8",(416) 487-7673,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,65,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,948,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,727,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,235,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.716867,-79.400166,C'est Bon Authentic Chinese Cuisine,966,"2685 Yonge St (at Blythwood Rd), Toronto ON M4N 2H8",(416) 932-2811,6.7,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,451,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,502,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,905,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,511,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,476,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,503,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,419,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.700552,-79.396672,Khau Gully,778,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,5.6,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,288,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,19,43.707981,-79.393364,Banjara Indian Cuisine,336,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,1
Hanna Ave / Liberty St,43.63840090000001,-79.4197107,8,43.638479,-79.417204,Brazen Head Irish Pub,891,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Hanna Ave / Liberty St,43.63840090000001,-79.4197107,8,43.638479,-79.417204,Brazen Head Irish Pub,957,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Hanna Ave / Liberty St,43.63840090000001,-79.4197107,8,43.638479,-79.417204,Brazen Head Irish Pub,901,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Hanna Ave / Liberty St,43.63840090000001,-79.4197107,8,43.638479,-79.417204,Brazen Head Irish Pub,768,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Hanna Ave / Liberty St,43.63840090000001,-79.4197107,8,43.638479,-79.417204,Brazen Head Irish Pub,863,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Hanna Ave / Liberty St,43.63840090000001,-79.4197107,8,43.638479,-79.417204,Brazen Head Irish Pub,690,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
Hanna Ave / Liberty St,43.63840090000001,-79.4197107,8,43.638479,-79.417204,Brazen Head Irish Pub,697,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.2,1
